num_iq_03m|consultas,num,iq_03m
sum_ms_lst_pay_nbk_op_acc|cuentas,sum,ms_lst_pay,nbk_op_acc
min_ms_lst_pay_nbk_op_acc|cuentas,min,ms_lst_pay,nbk_op_acc
dif_ms_lst_pay_nbk_op_acc|cuentas,dif,ms_lst_pay,nbk_op_acc
avg_ms_lst_pay_nbk_op_acc|cuentas,avg,ms_lst_pay,nbk_op_acc
num_ms_lst_pay_nbk|cuentas,num,ms_lst_pay,nbk
max_ms_lst_pay_nbk|cuentas,max,ms_lst_pay,nbk
sum_ms_lst_pay_nbk|cuentas,sum,ms_lst_pay,nbk
min_ms_lst_pay_nbk|cuentas,min,ms_lst_pay,nbk
dif_ms_lst_pay_nbk|cuentas,dif,ms_lst_pay,nbk
avg_ms_lst_pay_nbk|cuentas,avg,ms_lst_pay,nbk
num_ms_lst_pay_amx_cl_acc|cuentas,num,ms_lst_pay,amx_cl_acc
max_ms_lst_pay_amx_cl_acc|cuentas,max,ms_lst_pay,amx_cl_acc
sum_ms_lst_pay_amx_cl_acc|cuentas,sum,ms_lst_pay,amx_cl_acc
min_ms_lst_pay_amx_cl_acc|cuentas,min,ms_lst_pay,amx_cl_acc
dif_ms_lst_pay_amx_cl_acc|cuentas,dif,ms_lst_pay,amx_cl_acc
avg_ms_lst_pay_amx_cl_acc|cuentas,avg,ms_lst_pay,amx_cl_acc
num_ms_lst_pay_amx_op_acc|cuentas,num,ms_lst_pay,amx_op_acc
max_ms_lst_pay_amx_op_acc|cuentas,max,ms_lst_pay,amx_op_acc
sum_ms_lst_pay_amx_op_acc|cuentas,sum,ms_lst_pay,amx_op_acc
min_ms_lst_pay_amx_op_acc|cuentas,min,ms_lst_pay,amx_op_acc
dif_ms_lst_pay_amx_op_acc|cuentas,dif,ms_lst_pay,amx_op_acc
avg_ms_lst_pay_amx_op_acc|cuentas,avg,ms_lst_pay,amx_op_acc
num_ms_lst_pay_amx|cuentas,num,ms_lst_pay,amx
max_ms_lst_pay_amx|cuentas,max,ms_lst_pay,amx
sum_ms_lst_pay_amx|cuentas,sum,ms_lst_pay,amx
min_ms_lst_pay_amx|cuentas,min,ms_lst_pay,amx
dif_ms_lst_pay_amx|cuentas,dif,ms_lst_pay,amx
avg_ms_lst_pay_amx|cuentas,avg,ms_lst_pay,amx
num_ms_lst_pay_au_cl_acc|cuentas,num,ms_lst_pay,au_cl_acc
max_ms_lst_pay_au_cl_acc|cuentas,max,ms_lst_pay,au_cl_acc
sum_ms_lst_pay_au_cl_acc|cuentas,sum,ms_lst_pay,au_cl_acc
min_ms_lst_pay_au_cl_acc|cuentas,min,ms_lst_pay,au_cl_acc
dif_ms_lst_pay_au_cl_acc|cuentas,dif,ms_lst_pay,au_cl_acc
avg_ms_lst_pay_au_cl_acc|cuentas,avg,ms_lst_pay,au_cl_acc
num_ms_lst_pay_au_op_acc|cuentas,num,ms_lst_pay,au_op_acc
max_ms_lst_pay_au_op_acc|cuentas,max,ms_lst_pay,au_op_acc
sum_ms_lst_pay_au_op_acc|cuentas,sum,ms_lst_pay,au_op_acc
min_ms_lst_pay_au_op_acc|cuentas,min,ms_lst_pay,au_op_acc
dif_ms_lst_pay_au_op_acc|cuentas,dif,ms_lst_pay,au_op_acc
avg_ms_lst_pay_au_op_acc|cuentas,avg,ms_lst_pay,au_op_acc
num_ms_lst_pay_au|cuentas,num,ms_lst_pay,au
max_ms_lst_pay_au|cuentas,max,ms_lst_pay,au
sum_ms_lst_pay_au|cuentas,sum,ms_lst_pay,au
min_ms_lst_pay_au|cuentas,min,ms_lst_pay,au
dif_ms_lst_pay_au|cuentas,dif,ms_lst_pay,au
avg_ms_lst_pay_au|cuentas,avg,ms_lst_pay,au
num_ms_lst_pay_m_cl_acc|cuentas,num,ms_lst_pay,m_cl_acc
max_ms_lst_pay_m_cl_acc|cuentas,max,ms_lst_pay,m_cl_acc
sum_ms_lst_pay_m_cl_acc|cuentas,sum,ms_lst_pay,m_cl_acc
min_ms_lst_pay_m_cl_acc|cuentas,min,ms_lst_pay,m_cl_acc
dif_ms_lst_pay_m_cl_acc|cuentas,dif,ms_lst_pay,m_cl_acc
avg_ms_lst_pay_m_cl_acc|cuentas,avg,ms_lst_pay,m_cl_acc
num_ms_lst_pay_m_op_acc|cuentas,num,ms_lst_pay,m_op_acc
max_ms_lst_pay_m_op_acc|cuentas,max,ms_lst_pay,m_op_acc
sum_ms_lst_pay_m_op_acc|cuentas,sum,ms_lst_pay,m_op_acc
min_ms_lst_pay_m_op_acc|cuentas,min,ms_lst_pay,m_op_acc
dif_ms_lst_pay_m_op_acc|cuentas,dif,ms_lst_pay,m_op_acc
avg_ms_lst_pay_m_op_acc|cuentas,avg,ms_lst_pay,m_op_acc
num_ms_lst_pay_m|cuentas,num,ms_lst_pay,m
max_ms_lst_pay_m|cuentas,max,ms_lst_pay,m
sum_ms_lst_pay_m|cuentas,sum,ms_lst_pay,m
min_ms_lst_pay_m|cuentas,min,ms_lst_pay,m
dif_ms_lst_pay_m|cuentas,dif,ms_lst_pay,m
avg_ms_lst_pay_m|cuentas,avg,ms_lst_pay,m
num_ms_lst_pay_pl_cl_acc|cuentas,num,ms_lst_pay,pl_cl_acc
max_ms_lst_pay_pl_cl_acc|cuentas,max,ms_lst_pay,pl_cl_acc
sum_ms_lst_pay_pl_cl_acc|cuentas,sum,ms_lst_pay,pl_cl_acc
min_ms_lst_pay_pl_cl_acc|cuentas,min,ms_lst_pay,pl_cl_acc
dif_ms_lst_pay_pl_cl_acc|cuentas,dif,ms_lst_pay,pl_cl_acc
avg_ms_lst_pay_pl_cl_acc|cuentas,avg,ms_lst_pay,pl_cl_acc
num_ms_lst_pay_pl_op_acc|cuentas,num,ms_lst_pay,pl_op_acc
max_ms_lst_pay_pl_op_acc|cuentas,max,ms_lst_pay,pl_op_acc
sum_ms_lst_pay_pl_op_acc|cuentas,sum,ms_lst_pay,pl_op_acc
min_ms_lst_pay_pl_op_acc|cuentas,min,ms_lst_pay,pl_op_acc
dif_ms_lst_pay_pl_op_acc|cuentas,dif,ms_lst_pay,pl_op_acc
avg_ms_lst_pay_pl_op_acc|cuentas,avg,ms_lst_pay,pl_op_acc
num_ms_lst_pay_pl|cuentas,num,ms_lst_pay,pl
max_ms_lst_pay_pl|cuentas,max,ms_lst_pay,pl
sum_ms_lst_pay_pl|cuentas,sum,ms_lst_pay,pl
min_ms_lst_pay_pl|cuentas,min,ms_lst_pay,pl
dif_ms_lst_pay_pl|cuentas,dif,ms_lst_pay,pl
avg_ms_lst_pay_pl|cuentas,avg,ms_lst_pay,pl
num_ms_lst_pay_r_cl_acc|cuentas,num,ms_lst_pay,r_cl_acc
max_ms_lst_pay_r_cl_acc|cuentas,max,ms_lst_pay,r_cl_acc
sum_ms_lst_pay_r_cl_acc|cuentas,sum,ms_lst_pay,r_cl_acc
min_ms_lst_pay_r_cl_acc|cuentas,min,ms_lst_pay,r_cl_acc
dif_ms_lst_pay_r_cl_acc|cuentas,dif,ms_lst_pay,r_cl_acc
avg_ms_lst_pay_r_cl_acc|cuentas,avg,ms_lst_pay,r_cl_acc
num_ms_lst_pay_r_op_acc|cuentas,num,ms_lst_pay,r_op_acc
max_ms_lst_pay_r_op_acc|cuentas,max,ms_lst_pay,r_op_acc
sum_ms_lst_pay_r_op_acc|cuentas,sum,ms_lst_pay,r_op_acc
min_ms_lst_pay_r_op_acc|cuentas,min,ms_lst_pay,r_op_acc
dif_ms_lst_pay_r_op_acc|cuentas,dif,ms_lst_pay,r_op_acc
avg_ms_lst_pay_r_op_acc|cuentas,avg,ms_lst_pay,r_op_acc
num_ms_lst_pay_r|cuentas,num,ms_lst_pay,r
max_ms_lst_pay_r|cuentas,max,ms_lst_pay,r
sum_ms_lst_pay_r|cuentas,sum,ms_lst_pay,r
min_ms_lst_pay_r|cuentas,min,ms_lst_pay,r
dif_ms_lst_pay_r|cuentas,dif,ms_lst_pay,r
avg_ms_lst_pay_r|cuentas,avg,ms_lst_pay,r
num_ms_lst_pay_cl_acc|cuentas,num,ms_lst_pay,cl_acc
max_ms_lst_pay_cl_acc|cuentas,max,ms_lst_pay,cl_acc
sum_ms_lst_pay_cl_acc|cuentas,sum,ms_lst_pay,cl_acc
min_ms_lst_pay_cl_acc|cuentas,min,ms_lst_pay,cl_acc
dif_ms_lst_pay_cl_acc|cuentas,dif,ms_lst_pay,cl_acc
avg_ms_lst_pay_cl_acc|cuentas,avg,ms_lst_pay,cl_acc
num_ms_lst_pay_op_acc|cuentas,num,ms_lst_pay,op_acc
max_ms_lst_pay_op_acc|cuentas,max,ms_lst_pay,op_acc
sum_ms_lst_pay_op_acc|cuentas,sum,ms_lst_pay,op_acc
min_ms_lst_pay_op_acc|cuentas,min,ms_lst_pay,op_acc
dif_ms_lst_pay_op_acc|cuentas,dif,ms_lst_pay,op_acc
avg_ms_lst_pay_op_acc|cuentas,avg,ms_lst_pay,op_acc
num_ms_lst_pay|cuentas,num,ms_lst_pay,
max_ms_lst_pay|cuentas,max,ms_lst_pay,
sum_ms_lst_pay|cuentas,sum,ms_lst_pay,
min_ms_lst_pay|cuentas,min,ms_lst_pay,
dif_ms_lst_pay|cuentas,dif,ms_lst_pay,
avg_ms_lst_pay|cuentas,avg,ms_lst_pay,
num_ms_lst_pay_tu_all|cuentas,num,ms_lst_pay,tu_all
max_ms_lst_pay_tu_all|cuentas,max,ms_lst_pay,tu_all
sum_ms_lst_pay_tu_all|cuentas,sum,ms_lst_pay,tu_all
min_ms_lst_pay_tu_all|cuentas,min,ms_lst_pay,tu_all
dif_ms_lst_pay_tu_all|cuentas,dif,ms_lst_pay,tu_all
avg_ms_lst_pay_tu_all|cuentas,avg,ms_lst_pay,tu_all
num_ms_lst_pay_tu|cuentas,num,ms_lst_pay,tu
max_ms_lst_pay_tu|cuentas,max,ms_lst_pay,tu
sum_ms_lst_pay_tu|cuentas,sum,ms_lst_pay,tu
min_ms_lst_pay_tu|cuentas,min,ms_lst_pay,tu
dif_ms_lst_pay_tu|cuentas,dif,ms_lst_pay,tu
avg_ms_lst_pay_tu|cuentas,avg,ms_lst_pay,tu
num_ms_lst_pay_tu_all_op_acc|cuentas,num,ms_lst_pay,tu_all_op_acc
max_ms_lst_pay_tu_all_op_acc|cuentas,max,ms_lst_pay,tu_all_op_acc
sum_ms_lst_pay_tu_all_op_acc|cuentas,sum,ms_lst_pay,tu_all_op_acc
min_ms_lst_pay_tu_all_op_acc|cuentas,min,ms_lst_pay,tu_all_op_acc
dif_ms_lst_pay_tu_all_op_acc|cuentas,dif,ms_lst_pay,tu_all_op_acc
avg_ms_lst_pay_tu_all_op_acc|cuentas,avg,ms_lst_pay,tu_all_op_acc
num_ms_lst_pay_tu_op_acc|cuentas,num,ms_lst_pay,tu_op_acc
max_ms_lst_pay_tu_op_acc|cuentas,max,ms_lst_pay,tu_op_acc
sum_ms_lst_pay_tu_op_acc|cuentas,sum,ms_lst_pay,tu_op_acc
min_ms_lst_pay_tu_op_acc|cuentas,min,ms_lst_pay,tu_op_acc
dif_ms_lst_pay_tu_op_acc|cuentas,dif,ms_lst_pay,tu_op_acc
avg_ms_lst_pay_tu_op_acc|cuentas,avg,ms_lst_pay,tu_op_acc
num_ms_lst_pay_tu_all_cl_acc|cuentas,num,ms_lst_pay,tu_all_cl_acc
max_ms_lst_pay_tu_all_cl_acc|cuentas,max,ms_lst_pay,tu_all_cl_acc
sum_ms_lst_pay_tu_all_cl_acc|cuentas,sum,ms_lst_pay,tu_all_cl_acc
min_ms_lst_pay_tu_all_cl_acc|cuentas,min,ms_lst_pay,tu_all_cl_acc
dif_ms_lst_pay_tu_all_cl_acc|cuentas,dif,ms_lst_pay,tu_all_cl_acc
avg_ms_lst_pay_tu_all_cl_acc|cuentas,avg,ms_lst_pay,tu_all_cl_acc
num_ms_lst_pay_tu_cl_acc|cuentas,num,ms_lst_pay,tu_cl_acc
max_ms_lst_pay_tu_cl_acc|cuentas,max,ms_lst_pay,tu_cl_acc
sum_ms_lst_pay_tu_cl_acc|cuentas,sum,ms_lst_pay,tu_cl_acc
min_ms_lst_pay_tu_cl_acc|cuentas,min,ms_lst_pay,tu_cl_acc
dif_ms_lst_pay_tu_cl_acc|cuentas,dif,ms_lst_pay,tu_cl_acc
avg_ms_lst_pay_tu_cl_acc|cuentas,avg,ms_lst_pay,tu_cl_acc
num_ms_lst_pay_nbk_tu|cuentas,num,ms_lst_pay,nbk_tu
max_ms_lst_pay_nbk_tu|cuentas,max,ms_lst_pay,nbk_tu
sum_ms_lst_pay_nbk_tu|cuentas,sum,ms_lst_pay,nbk_tu
min_ms_lst_pay_nbk_tu|cuentas,min,ms_lst_pay,nbk_tu
dif_ms_lst_pay_nbk_tu|cuentas,dif,ms_lst_pay,nbk_tu
avg_ms_lst_pay_nbk_tu|cuentas,avg,ms_lst_pay,nbk_tu
num_ms_lst_pay_nbk_tu_op_acc|cuentas,num,ms_lst_pay,nbk_tu_op_acc
max_ms_lst_pay_nbk_tu_op_acc|cuentas,max,ms_lst_pay,nbk_tu_op_acc
sum_ms_lst_pay_nbk_tu_op_acc|cuentas,sum,ms_lst_pay,nbk_tu_op_acc
min_ms_lst_pay_nbk_tu_op_acc|cuentas,min,ms_lst_pay,nbk_tu_op_acc
dif_ms_lst_pay_nbk_tu_op_acc|cuentas,dif,ms_lst_pay,nbk_tu_op_acc
avg_ms_lst_pay_nbk_tu_op_acc|cuentas,avg,ms_lst_pay,nbk_tu_op_acc
num_ms_lst_pay_nbk_tu_cl_acc|cuentas,num,ms_lst_pay,nbk_tu_cl_acc
max_ms_lst_pay_nbk_tu_cl_acc|cuentas,max,ms_lst_pay,nbk_tu_cl_acc
sum_ms_lst_pay_nbk_tu_cl_acc|cuentas,sum,ms_lst_pay,nbk_tu_cl_acc
min_ms_lst_pay_nbk_tu_cl_acc|cuentas,min,ms_lst_pay,nbk_tu_cl_acc
dif_ms_lst_pay_nbk_tu_cl_acc|cuentas,dif,ms_lst_pay,nbk_tu_cl_acc
avg_ms_lst_pay_nbk_tu_cl_acc|cuentas,avg,ms_lst_pay,nbk_tu_cl_acc
num_ms_op_bk_au_cl_acc|cuentas,num,ms_op,bk_au_cl_acc
max_ms_op_bk_au_cl_acc|cuentas,max,ms_op,bk_au_cl_acc
sum_ms_op_bk_au_cl_acc|cuentas,sum,ms_op,bk_au_cl_acc
min_ms_op_bk_au_cl_acc|cuentas,min,ms_op,bk_au_cl_acc
dif_ms_op_bk_au_cl_acc|cuentas,dif,ms_op,bk_au_cl_acc
avg_ms_op_bk_au_cl_acc|cuentas,avg,ms_op,bk_au_cl_acc
num_ms_op_bk_au_op_acc|cuentas,num,ms_op,bk_au_op_acc
max_ms_op_bk_au_op_acc|cuentas,max,ms_op,bk_au_op_acc
sum_ms_op_bk_au_op_acc|cuentas,sum,ms_op,bk_au_op_acc
min_ms_op_bk_au_op_acc|cuentas,min,ms_op,bk_au_op_acc
dif_ms_op_bk_au_op_acc|cuentas,dif,ms_op,bk_au_op_acc
avg_ms_op_bk_au_op_acc|cuentas,avg,ms_op,bk_au_op_acc
num_ms_op_bk_au|cuentas,num,ms_op,bk_au
max_ms_op_bk_au|cuentas,max,ms_op,bk_au
sum_ms_op_bk_au|cuentas,sum,ms_op,bk_au
min_ms_op_bk_au|cuentas,min,ms_op,bk_au
dif_ms_op_bk_au|cuentas,dif,ms_op,bk_au
avg_ms_op_bk_au|cuentas,avg,ms_op,bk_au
num_ms_op_bk_m_cl_acc|cuentas,num,ms_op,bk_m_cl_acc
max_ms_op_bk_m_cl_acc|cuentas,max,ms_op,bk_m_cl_acc
sum_ms_op_bk_m_cl_acc|cuentas,sum,ms_op,bk_m_cl_acc
min_ms_op_bk_m_cl_acc|cuentas,min,ms_op,bk_m_cl_acc
dif_ms_op_bk_m_cl_acc|cuentas,dif,ms_op,bk_m_cl_acc
avg_ms_op_bk_m_cl_acc|cuentas,avg,ms_op,bk_m_cl_acc
num_ms_op_bk_m_op_acc|cuentas,num,ms_op,bk_m_op_acc
max_ms_op_bk_m_op_acc|cuentas,max,ms_op,bk_m_op_acc
sum_ms_op_bk_m_op_acc|cuentas,sum,ms_op,bk_m_op_acc
min_ms_op_bk_m_op_acc|cuentas,min,ms_op,bk_m_op_acc
dif_ms_op_bk_m_op_acc|cuentas,dif,ms_op,bk_m_op_acc
avg_ms_op_bk_m_op_acc|cuentas,avg,ms_op,bk_m_op_acc
num_ms_op_bk_m|cuentas,num,ms_op,bk_m
max_ms_op_bk_m|cuentas,max,ms_op,bk_m
sum_ms_op_bk_m|cuentas,sum,ms_op,bk_m
min_ms_op_bk_m|cuentas,min,ms_op,bk_m
dif_ms_op_bk_m|cuentas,dif,ms_op,bk_m
avg_ms_op_bk_m|cuentas,avg,ms_op,bk_m
num_ms_op_bk_pl_cl_acc|cuentas,num,ms_op,bk_pl_cl_acc
max_ms_op_bk_pl_cl_acc|cuentas,max,ms_op,bk_pl_cl_acc
sum_ms_op_bk_pl_cl_acc|cuentas,sum,ms_op,bk_pl_cl_acc
min_ms_op_bk_pl_cl_acc|cuentas,min,ms_op,bk_pl_cl_acc
dif_ms_op_bk_pl_cl_acc|cuentas,dif,ms_op,bk_pl_cl_acc
avg_ms_op_bk_pl_cl_acc|cuentas,avg,ms_op,bk_pl_cl_acc
num_ms_op_bk_pl_op_acc|cuentas,num,ms_op,bk_pl_op_acc
max_ms_op_bk_pl_op_acc|cuentas,max,ms_op,bk_pl_op_acc
sum_ms_op_bk_pl_op_acc|cuentas,sum,ms_op,bk_pl_op_acc
min_ms_op_bk_pl_op_acc|cuentas,min,ms_op,bk_pl_op_acc
dif_ms_op_bk_pl_op_acc|cuentas,dif,ms_op,bk_pl_op_acc
avg_ms_op_bk_pl_op_acc|cuentas,avg,ms_op,bk_pl_op_acc
num_ms_op_bk_pl|cuentas,num,ms_op,bk_pl
max_ms_op_bk_pl|cuentas,max,ms_op,bk_pl
sum_ms_op_bk_pl|cuentas,sum,ms_op,bk_pl
min_ms_op_bk_pl|cuentas,min,ms_op,bk_pl
dif_ms_op_bk_pl|cuentas,dif,ms_op,bk_pl
avg_ms_op_bk_pl|cuentas,avg,ms_op,bk_pl
num_ms_op_bk_r_cl_acc|cuentas,num,ms_op,bk_r_cl_acc
max_ms_op_bk_r_cl_acc|cuentas,max,ms_op,bk_r_cl_acc
sum_ms_op_bk_r_cl_acc|cuentas,sum,ms_op,bk_r_cl_acc
min_ms_op_bk_r_cl_acc|cuentas,min,ms_op,bk_r_cl_acc
dif_ms_op_bk_r_cl_acc|cuentas,dif,ms_op,bk_r_cl_acc
avg_ms_op_bk_r_cl_acc|cuentas,avg,ms_op,bk_r_cl_acc
num_ms_op_bk_r_op_acc|cuentas,num,ms_op,bk_r_op_acc
max_ms_op_bk_r_op_acc|cuentas,max,ms_op,bk_r_op_acc
sum_ms_op_bk_r_op_acc|cuentas,sum,ms_op,bk_r_op_acc
min_ms_op_bk_r_op_acc|cuentas,min,ms_op,bk_r_op_acc
dif_ms_op_bk_r_op_acc|cuentas,dif,ms_op,bk_r_op_acc
avg_ms_op_bk_r_op_acc|cuentas,avg,ms_op,bk_r_op_acc
num_ms_op_bk_r|cuentas,num,ms_op,bk_r
max_ms_op_bk_r|cuentas,max,ms_op,bk_r
sum_ms_op_bk_r|cuentas,sum,ms_op,bk_r
min_ms_op_bk_r|cuentas,min,ms_op,bk_r
dif_ms_op_bk_r|cuentas,dif,ms_op,bk_r
avg_ms_op_bk_r|cuentas,avg,ms_op,bk_r
num_ms_op_bk_cl_acc|cuentas,num,ms_op,bk_cl_acc
max_ms_op_bk_cl_acc|cuentas,max,ms_op,bk_cl_acc
sum_ms_op_bk_cl_acc|cuentas,sum,ms_op,bk_cl_acc
min_ms_op_bk_cl_acc|cuentas,min,ms_op,bk_cl_acc
dif_ms_op_bk_cl_acc|cuentas,dif,ms_op,bk_cl_acc
avg_ms_op_bk_cl_acc|cuentas,avg,ms_op,bk_cl_acc
num_ms_op_bk_op_acc|cuentas,num,ms_op,bk_op_acc
max_ms_op_bk_op_acc|cuentas,max,ms_op,bk_op_acc
sum_ms_op_bk_op_acc|cuentas,sum,ms_op,bk_op_acc
min_ms_op_bk_op_acc|cuentas,min,ms_op,bk_op_acc
dif_ms_op_bk_op_acc|cuentas,dif,ms_op,bk_op_acc
avg_ms_op_bk_op_acc|cuentas,avg,ms_op,bk_op_acc
num_ms_op_bk|cuentas,num,ms_op,bk
max_ms_op_bk|cuentas,max,ms_op,bk
sum_ms_op_bk|cuentas,sum,ms_op,bk
min_ms_op_bk|cuentas,min,ms_op,bk
dif_ms_op_bk|cuentas,dif,ms_op,bk
avg_ms_op_bk|cuentas,avg,ms_op,bk
num_ms_op_nbk_au_cl_acc|cuentas,num,ms_op,nbk_au_cl_acc
max_ms_op_nbk_au_cl_acc|cuentas,max,ms_op,nbk_au_cl_acc
sum_ms_op_nbk_au_cl_acc|cuentas,sum,ms_op,nbk_au_cl_acc
min_ms_op_nbk_au_cl_acc|cuentas,min,ms_op,nbk_au_cl_acc
dif_ms_op_nbk_au_cl_acc|cuentas,dif,ms_op,nbk_au_cl_acc
avg_ms_op_nbk_au_cl_acc|cuentas,avg,ms_op,nbk_au_cl_acc
num_ms_op_nbk_au_op_acc|cuentas,num,ms_op,nbk_au_op_acc
max_ms_op_nbk_au_op_acc|cuentas,max,ms_op,nbk_au_op_acc
sum_ms_op_nbk_au_op_acc|cuentas,sum,ms_op,nbk_au_op_acc
min_ms_op_nbk_au_op_acc|cuentas,min,ms_op,nbk_au_op_acc
dif_ms_op_nbk_au_op_acc|cuentas,dif,ms_op,nbk_au_op_acc
avg_ms_op_nbk_au_op_acc|cuentas,avg,ms_op,nbk_au_op_acc
num_ms_op_nbk_au|cuentas,num,ms_op,nbk_au
max_ms_op_nbk_au|cuentas,max,ms_op,nbk_au
sum_ms_op_nbk_au|cuentas,sum,ms_op,nbk_au
min_ms_op_nbk_au|cuentas,min,ms_op,nbk_au
dif_ms_op_nbk_au|cuentas,dif,ms_op,nbk_au
avg_ms_op_nbk_au|cuentas,avg,ms_op,nbk_au
num_ms_op_nbk_m_cl_acc|cuentas,num,ms_op,nbk_m_cl_acc
max_ms_op_nbk_m_cl_acc|cuentas,max,ms_op,nbk_m_cl_acc
sum_ms_op_nbk_m_cl_acc|cuentas,sum,ms_op,nbk_m_cl_acc
min_ms_op_nbk_m_cl_acc|cuentas,min,ms_op,nbk_m_cl_acc
dif_ms_op_nbk_m_cl_acc|cuentas,dif,ms_op,nbk_m_cl_acc
avg_ms_op_nbk_m_cl_acc|cuentas,avg,ms_op,nbk_m_cl_acc
num_ms_op_nbk_m_op_acc|cuentas,num,ms_op,nbk_m_op_acc
max_ms_op_nbk_m_op_acc|cuentas,max,ms_op,nbk_m_op_acc
sum_ms_op_nbk_m_op_acc|cuentas,sum,ms_op,nbk_m_op_acc
min_ms_op_nbk_m_op_acc|cuentas,min,ms_op,nbk_m_op_acc
dif_ms_op_nbk_m_op_acc|cuentas,dif,ms_op,nbk_m_op_acc
avg_ms_op_nbk_m_op_acc|cuentas,avg,ms_op,nbk_m_op_acc
num_ms_op_nbk_m|cuentas,num,ms_op,nbk_m
max_ms_op_nbk_m|cuentas,max,ms_op,nbk_m
sum_ms_op_nbk_m|cuentas,sum,ms_op,nbk_m
min_ms_op_nbk_m|cuentas,min,ms_op,nbk_m
dif_ms_op_nbk_m|cuentas,dif,ms_op,nbk_m
avg_ms_op_nbk_m|cuentas,avg,ms_op,nbk_m
num_ms_op_nbk_pl_cl_acc|cuentas,num,ms_op,nbk_pl_cl_acc
max_ms_op_nbk_pl_cl_acc|cuentas,max,ms_op,nbk_pl_cl_acc
sum_ms_op_nbk_pl_cl_acc|cuentas,sum,ms_op,nbk_pl_cl_acc
min_ms_op_nbk_pl_cl_acc|cuentas,min,ms_op,nbk_pl_cl_acc
dif_ms_op_nbk_pl_cl_acc|cuentas,dif,ms_op,nbk_pl_cl_acc
avg_ms_op_nbk_pl_cl_acc|cuentas,avg,ms_op,nbk_pl_cl_acc
num_ms_op_nbk_pl_op_acc|cuentas,num,ms_op,nbk_pl_op_acc
max_ms_op_nbk_pl_op_acc|cuentas,max,ms_op,nbk_pl_op_acc
sum_ms_op_nbk_pl_op_acc|cuentas,sum,ms_op,nbk_pl_op_acc
min_ms_op_nbk_pl_op_acc|cuentas,min,ms_op,nbk_pl_op_acc
dif_ms_op_nbk_pl_op_acc|cuentas,dif,ms_op,nbk_pl_op_acc
avg_ms_op_nbk_pl_op_acc|cuentas,avg,ms_op,nbk_pl_op_acc
num_ms_op_nbk_pl|cuentas,num,ms_op,nbk_pl
max_ms_op_nbk_pl|cuentas,max,ms_op,nbk_pl
sum_ms_op_nbk_pl|cuentas,sum,ms_op,nbk_pl
min_ms_op_nbk_pl|cuentas,min,ms_op,nbk_pl
dif_ms_op_nbk_pl|cuentas,dif,ms_op,nbk_pl
avg_ms_op_nbk_pl|cuentas,avg,ms_op,nbk_pl
num_ms_op_nbk_r_cl_acc|cuentas,num,ms_op,nbk_r_cl_acc
max_ms_op_nbk_r_cl_acc|cuentas,max,ms_op,nbk_r_cl_acc
sum_ms_op_nbk_r_cl_acc|cuentas,sum,ms_op,nbk_r_cl_acc
min_ms_op_nbk_r_cl_acc|cuentas,min,ms_op,nbk_r_cl_acc
dif_ms_op_nbk_r_cl_acc|cuentas,dif,ms_op,nbk_r_cl_acc
avg_ms_op_nbk_r_cl_acc|cuentas,avg,ms_op,nbk_r_cl_acc
num_ms_op_nbk_r_op_acc|cuentas,num,ms_op,nbk_r_op_acc
max_ms_op_nbk_r_op_acc|cuentas,max,ms_op,nbk_r_op_acc
sum_ms_op_nbk_r_op_acc|cuentas,sum,ms_op,nbk_r_op_acc
min_ms_op_nbk_r_op_acc|cuentas,min,ms_op,nbk_r_op_acc
dif_ms_op_nbk_r_op_acc|cuentas,dif,ms_op,nbk_r_op_acc
avg_ms_op_nbk_r_op_acc|cuentas,avg,ms_op,nbk_r_op_acc
num_ms_op_nbk_r|cuentas,num,ms_op,nbk_r
max_ms_op_nbk_r|cuentas,max,ms_op,nbk_r
sum_ms_op_nbk_r|cuentas,sum,ms_op,nbk_r
min_ms_op_nbk_r|cuentas,min,ms_op,nbk_r
dif_ms_op_nbk_r|cuentas,dif,ms_op,nbk_r
avg_ms_op_nbk_r|cuentas,avg,ms_op,nbk_r
num_ms_op_nbk_cl_acc|cuentas,num,ms_op,nbk_cl_acc
max_ms_op_nbk_cl_acc|cuentas,max,ms_op,nbk_cl_acc
sum_ms_op_nbk_cl_acc|cuentas,sum,ms_op,nbk_cl_acc
min_ms_op_nbk_cl_acc|cuentas,min,ms_op,nbk_cl_acc
dif_ms_op_nbk_cl_acc|cuentas,dif,ms_op,nbk_cl_acc
avg_ms_op_nbk_cl_acc|cuentas,avg,ms_op,nbk_cl_acc
num_ms_op_nbk_op_acc|cuentas,num,ms_op,nbk_op_acc
max_ms_op_nbk_op_acc|cuentas,max,ms_op,nbk_op_acc
sum_ms_op_nbk_op_acc|cuentas,sum,ms_op,nbk_op_acc
min_ms_op_nbk_op_acc|cuentas,min,ms_op,nbk_op_acc
dif_ms_op_nbk_op_acc|cuentas,dif,ms_op,nbk_op_acc
avg_ms_op_nbk_op_acc|cuentas,avg,ms_op,nbk_op_acc
num_ms_op_nbk|cuentas,num,ms_op,nbk
max_ms_op_nbk|cuentas,max,ms_op,nbk
sum_ms_op_nbk|cuentas,sum,ms_op,nbk
min_ms_op_nbk|cuentas,min,ms_op,nbk
dif_ms_op_nbk|cuentas,dif,ms_op,nbk
avg_ms_op_nbk|cuentas,avg,ms_op,nbk
num_ms_op_amx_cl_acc|cuentas,num,ms_op,amx_cl_acc
